categoria,cat_principal,nombre,ean,precio,precio_texto,fecha
Lacteos Y Frescos,Frescos,queso sardo paladini x kg.,2015510000004,32573.0,"$32.573,00",20260225
Lacteos Y Frescos,Frescos,queso sardo rosalat x kg.,2011010000001,22415.0,"$22.415,00",20260225
Lacteos Y Frescos,Frescos,queso sardo tremblay trozado x kg.,2024350000006,29814.0,"$29.814,00",20260225
Lacteos Y Frescos,Frescos,queso sardo tremblay x kg.,2010680000007,24699.0,"$24.699,00",20260225
Lacteos Y Frescos,Frescos,queso tregar mascarpone x 200 gr.,7793913001013,3164.0,"$3.164,00",20260225
Lacteos Y Frescos,Frescos,queso tremblay por salut light x kilo,2010620000005,13631.0,"$13.631,00",20260225
Lacteos Y Frescos,Frescos,queso tybo casanto barra x kilo,2038350000003,17662.0,"$17.662,00",20260225
Lacteos Y Frescos,Frescos,queso tybo descremado la paulina x kg.,2017380000009,16222.0,"$16.222,00",20260225
Lacteos Y Frescos,Frescos,queso tybo ilolay x kg.,2019870000001,16171.0,"$16.171,00",20260225
Lacteos Y Frescos,Frescos,queso untable adler sabor salame x 190 gr.,7791564136573,2773.0,"$2.773,00",20260225
Lacteos Y Frescos,Frescos,queso untable adler x 190 gr cheddar picante,7794820903452,2773.0,"$2.773,00",20260225
Lacteos Y Frescos,Frescos,queso untable azul milkaut x 190 gr.,7794820015001,2448.0,"$2.448,00",20260225
Lacteos Y Frescos,Frescos,queso untable chatel descremado x 180 gr.,7793913013641,2395.0,"$2.395,00",20260225
Lacteos Y Frescos,Frescos,queso untable chatel x 180 gm ciboulette,7793913013825,2128.0,"$2.128,00",20260225
Lacteos Y Frescos,Frescos,queso untable cremon original la serenisima x 280.,7790742373908,3119.0,"$3.119,00",20260225
Lacteos Y Frescos,Frescos,queso untable cremoso adler x 190 gr. clasico,7791564136559,2774.0,"$2.774,00",20260225
Lacteos Y Frescos,Frescos,queso untable cremoso adler x 190 gr. jamon,7791564136566,2773.0,"$2.773,00",20260225
Lacteos Y Frescos,Frescos,queso untable cremoso casancrem balance x 500 gr.,7791337061507,8344.0,"$8.344,00",20260225
Lacteos Y Frescos,Frescos,queso untable finlandia clasico x 180 gr.,7790742321701,2689.0,"$2.689,00",20260225
Lacteos Y Frescos,Frescos,queso untable finlandia clasico x 290 gr.,7790742373205,4039.0,"$4.039,00",20260225
Lacteos Y Frescos,Frescos,queso untable finlandia light x 290 gr.,7790742373304,4039.0,"$4.039,00",20260225
Lacteos Y Frescos,Frescos,queso untable fundido adler x 100 gr. tomate y ala,7791564136672,2368.0,"$2.368,00",20260225
Lacteos Y Frescos,Frescos,queso untable ilolay crem clasico x 290 gr.,7790787960873,3135.0,"$3.135,00",20260225
Lacteos Y Frescos,Frescos,queso untable ilolay por salut balance x 190 gr,7790787016310,2487.0,"$2.487,00",20260225
Lacteos Y Frescos,Frescos,queso untable ilolay x 190 gr 4 quesos,7790787016549,2368.0,"$2.368,00",20260225
Lacteos Y Frescos,Frescos,queso untable ilolay x 190 gr jamon,7790787016532,2368.0,"$2.368,00",20260225
Lacteos Y Frescos,Frescos,queso untable ilolay x 190 gr queso azul,7790787016525,2368.0,"$2.368,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina 4 quesos x 190 gr.,7794990879823,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina azul x 190 gr.,7794990878888,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina cheddar x 190 gr.,7794990879526,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina clasico x 190 gr.,7794990878932,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina fontina x 190 gr.,7794990878871,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina jamon x 190 gr.,7794990878925,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina magro x 190 gr.,7794990878918,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina port salut light x 190 g.,7794990000012,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina port salut x 190 gr.,7794990000043,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la paulina x 190 gr. salame,7794990172757,2017.0,"$2.017,00",20260225
Lacteos Y Frescos,Frescos,queso untable la serenisima cremon light x 280 gr.,7790742373809,3119.0,"$3.119,00",20260225
Lacteos Y Frescos,Frescos,queso untable la serenisima light x 290 gr.,7791337061439,3774.0,"$3.774,00",20260225
Lacteos Y Frescos,Frescos,queso untable ls sabores x 180 gr fontina,7790742326409,2432.0,"$2.432,00",20260225
Lacteos Y Frescos,Frescos,queso untable ls sabores x 180 gr jamon,7790742326607,2432.0,"$2.432,00",20260225
Lacteos Y Frescos,Frescos,queso untable ls sabores x 180 gr salame,7790742326300,2733.0,"$2.733,00",20260225
Lacteos Y Frescos,Frescos,queso untable milkaut cheddar x 190 gr.,7794820000182,2448.0,"$2.448,00",20260225
Lacteos Y Frescos,Frescos,queso untable milkaut clasico x 190 gr.,7794820014967,2661.0,"$2.661,00",20260225
Lacteos Y Frescos,Frescos,queso untable milkaut crematto balance x 285 gr.,7794820903094,3720.0,"$3.720,00",20260225
Lacteos Y Frescos,Frescos,queso untable milkaut crematto clasico x 285 gr.,7794820903063,3721.0,"$3.721,00",20260225
Lacteos Y Frescos,Frescos,queso untable milkaut jamon x 190 gr.,7794820014981,2448.0,"$2.448,00",20260225
Lacteos Y Frescos,Frescos,queso untable milkaut light x 190 gr.,7794820015018,2661.0,"$2.661,00",20260225
Lacteos Y Frescos,Frescos,queso untable milkaut port salut x 190 gr.,7794820015056,2661.0,"$2.661,00",20260225
Lacteos Y Frescos,Frescos,queso untable neufchatel x 180 gr. clasico,7793913013610,2395.0,"$2.395,00",20260225
Lacteos Y Frescos,Frescos,queso untable neufchatel x 180 gr. jamon,7793913013627,2395.0,"$2.395,00",20260225
Lacteos Y Frescos,Frescos,queso untable neufchatel x 180 gr. salame,7793913013634,2395.0,"$2.395,00",20260225
Lacteos Y Frescos,Frescos,queso untable patagonia  x 180 gm light,7798060854352,2150.0,"$2.150,00",20260225
Lacteos Y Frescos,Frescos,queso untable patagonia x 180 gm clasico,7798060854345,2150.0,"$2.150,00",20260225
Lacteos Y Frescos,Frescos,queso untable patagonia x 290 gm light,7798060854482,3070.35,"$3.070,35",20260225
Lacteos Y Frescos,Frescos,queso untable ricrem clasico x 180 gr,7794990184491,1635.0,"$1.635,00",20260225
Lacteos Y Frescos,Frescos,queso untable ricrem jamon x 180 gr,7794990184507,1635.0,"$1.635,00",20260225
Lacteos Y Frescos,Frescos,queso untable tonadita clasico light x 180 gr.,7798060853027,2126.0,"$2.126,00",20260225
Lacteos Y Frescos,Frescos,queso untable tonadita dip cheddar x 180 gr.,7798060853119,2458.0,"$2.458,00",20260225
Lacteos Y Frescos,Frescos,queso untable tonadita x 180 gr. gruyere,7798060853034,2126.0,"$2.126,00",20260225
Lacteos Y Frescos,Frescos,queso untable tonadita x 180 gr. jamon,7798060852990,2126.0,"$2.126,00",20260225
Lacteos Y Frescos,Frescos,queso untable tregar x 180 gr. cheddar,7793913013658,2395.0,"$2.395,00",20260225
Lacteos Y Frescos,Frescos,queso untable tremblay sabor queso azul x 180gm,7798151771384,2013.08,"$2.013,08",20260225
Lacteos Y Frescos,Frescos,queso untable tremblay x 180 gm sabor clasico,7798151771407,2013.08,"$2.013,08",20260225
Lacteos Y Frescos,Frescos,queso untable tremblay x 180 gm sabor finas hierbas,7798151771414,2013.08,"$2.013,08",20260225
Lacteos Y Frescos,Frescos,queso untable tremblay x 180 gm sabor jamon,7798151771421,2013.08,"$2.013,08",20260225
Lacteos Y Frescos,Frescos,queso untable x 180 gm sabor salame,7798151771438,2013.08,"$2.013,08",20260225
Lacteos Y Frescos,Frescos,quesos santa rsa reggianito x kg.,2016210000004,37716.0,"$37.716,00",20260225
Lacteos Y Frescos,Frescos,rav.la saltena x450gr.4quesos,7790070621863,3874.0,"$3.874,00",20260225
Lacteos Y Frescos,Frescos,rav.la saltena x450gr.cye,7790070621887,3874.0,"$3.874,00",20260225
Lacteos Y Frescos,Frescos,rav.la saltena x900gr.pyverd.,7790070621801,7642.0,"$7.642,00",20260225
Lacteos Y Frescos,Frescos,ravioles don yeyo x 500 gr. 4 quesos,7795293000174,3308.0,"$3.308,00",20260225
Lacteos Y Frescos,Frescos,ravioles don yeyo x 500 gr. carne y espinaca,7795293106111,3300.0,"$3.300,00",20260225
Lacteos Y Frescos,Frescos,ravioles don yeyo x 500 gr. espinaca y pollo,7795293106210,3176.0,"$3.176,00",20260225
Lacteos Y Frescos,Frescos,ravioles favorita,7790070036971,2488.0,"$2.488,00",20260225
Lacteos Y Frescos,Frescos,ravioles favorita x 450 gm quesos,7790070036995,2488.0,"$2.488,00",20260225
Lacteos Y Frescos,Frescos,ravioles la morocha de carne y verdura x 500 gr.,7794080000458,3142.0,"$3.142,00",20260225
Lacteos Y Frescos,Frescos,ravioles la morocha de pollo cespinaca,7794080000502,3142.0,"$3.142,00",20260225
Lacteos Y Frescos,Frescos,ravioles la morocha ricota y queso x 500 gr.,7794080000441,3142.0,"$3.142,00",20260225
Lacteos Y Frescos,Frescos,ravioles la morocha x 1 kg. carne y verdura,7794080001622,5815.0,"$5.815,00",20260225
Lacteos Y Frescos,Frescos,ravioles la morocha x 1 kg. cuatro quesos,7794080001523,5815.0,"$5.815,00",20260225
Lacteos Y Frescos,Frescos,ravioles la morocha x 1 kg. espinaca y pollo,7794080001516,5815.0,"$5.815,00",20260225
Lacteos Y Frescos,Frescos,ravioles la morocha x 500 gr. 4 quesos,7794080004173,3142.0,"$3.142,00",20260225
Lacteos Y Frescos,Frescos,"ravioles la morocha x 500 gr. jamon, ricotta y moz",7794080001271,3142.0,"$3.142,00",20260225
Lacteos Y Frescos,Frescos,ravioles la morocha x 500 gr. ricota y espinaca,7794080001257,3142.0,"$3.142,00",20260225
Lacteos Y Frescos,Frescos,ravioles la saltena cuatro quesos x 900 gr.,7790070621818,7642.0,"$7.642,00",20260225
Lacteos Y Frescos,Frescos,ravioles la saltena espinaca y queso x 450 gr.,7790070621894,3874.0,"$3.874,00",20260225
Lacteos Y Frescos,Frescos,ravioles la saltena x 450 gr. jamon y mozzarella,7790070621870,3874.0,"$3.874,00",20260225
Lacteos Y Frescos,Frescos,ravioles la saltena x 450 gr. ricotta,7790070621849,3874.0,"$3.874,00",20260225
Lacteos Y Frescos,Frescos,ravioles paladini pollo y espinaca x 500 gr.,7790079025310,3915.0,"$3.915,00",20260225
Lacteos Y Frescos,Frescos,ravioles paladini x 500 gr. carne y verdura,7790079025297,3915.0,"$3.915,00",20260225
Lacteos Y Frescos,Frescos,ravioles paladini x 500 gr. jamon y mozarella,7790079025303,4255.0,"$4.255,00",20260225
Lacteos Y Frescos,Frescos,ricota entera el destino x kg.,2011210000009,7144.0,"$7.144,00",20260225
Lacteos Y Frescos,Frescos,ricota entera prinlac x kg.,2011220000006,7454.0,"$7.454,00",20260225
Lacteos Y Frescos,Frescos,ricota magra el destino x kg.,2011230000003,7370.0,"$7.370,00",20260225
Lacteos Y Frescos,Frescos,ricota rosalat envasada x 500 gr aprox,2011070000003,5436.0,"$5.436,00",20260225
Lacteos Y Frescos,Frescos,ricota rosalat x kg.,2011060000006,5436.0,"$5.436,00",20260225
Lacteos Y Frescos,Frescos,ricotta entera garcia x 500 gr.,7790742102805,4315.0,"$4.315,00",20260225
Lacteos Y Frescos,Frescos,ricotta garcia x 500 gr.,7790742114204,4047.0,"$4.047,00",20260225
Lacteos Y Frescos,Frescos,ricotta untable entera tregar x 290 gr.,7793913013665,3647.0,"$3.647,00",20260225
Lacteos Y Frescos,Frescos,salame baston paladini al vacio x kg.,2023810000006,28123.0,"$28.123,00",20260225
Lacteos Y Frescos,Frescos,salame crespon paladini x kg.,2015530000008,25870.0,"$25.870,00",20260225
Lacteos Y Frescos,Frescos,salame de milan fela x kg.,2015540000005,17543.0,"$17.543,00",20260225
Lacteos Y Frescos,Frescos,salame de milan feteado lario x 150 gr.,7790625000303,5135.0,"$5.135,00",20260225
Lacteos Y Frescos,Frescos,salame de milan lario x kg.,2018840000003,21259.0,"$21.259,00",20260225
Lacteos Y Frescos,Frescos,salame de milan paladini x kg.,2015580000003,26802.0,"$26.802,00",20260225
Lacteos Y Frescos,Frescos,salame espaa?a?ol x kg.,2011320000005,22838.0,"$22.838,00",20260225
Lacteos Y Frescos,Frescos,salame lario fuet ev.x150gr.,7790625005285,5861.0,"$5.861,00",20260225
Lacteos Y Frescos,Frescos,salame lario picado grueso x metro envasado al vacio  x kilo,2029040000007,21529.0,"$21.529,00",20260225
Lacteos Y Frescos,Frescos,salame lario picao fino x metro envasado al vacio  x kilo,2029030000000,21529.0,"$21.529,00",20260225
Lacteos Y Frescos,Frescos,salame lario tipo crespon x kg.,2018940000002,21159.0,"$21.159,00",20260225
Lacteos Y Frescos,Frescos,salame milan fela envasadofeteado  x kilo,2029560000006,17544.0,"$17.544,00",20260225
Lacteos Y Frescos,Frescos,salame picado fino `66` x kg.,2018820000009,14410.0,"$14.410,00",20260225
Lacteos Y Frescos,Frescos,salame tipo fuet labratto x 150 gr.,7790079019326,8267.0,"$8.267,00",20260225
Lacteos Y Frescos,Frescos,salame tipo milan paladini fetas + finas x 180 gr.,7790079022647,5571.0,"$5.571,00",20260225
Lacteos Y Frescos,Frescos,salamin lario x kg.,2018990000007,22029.0,"$22.029,00",20260225
Lacteos Y Frescos,Frescos,salamin picado fino paladini x kg.,2015600000006,27145.0,"$27.145,00",20260225
Lacteos Y Frescos,Frescos,salamin tandilero lario x kg.,2019000000000,22029.0,"$22.029,00",20260225
Lacteos Y Frescos,Frescos,salamin tipo crespon paladini x kg.,2015610000003,27145.0,"$27.145,00",20260225
Lacteos Y Frescos,Frescos,salchicha paladini big frankfurt x 12,7790079000560,9209.0,"$9.209,00",20260225
Lacteos Y Frescos,Frescos,salchicha patyviena x6u.clasic,7790670052388,2584.0,"$2.584,00",20260225
Lacteos Y Frescos,Frescos,salchicha vienissima picantes x 6 unid.,7790670052975,3228.0,"$3.228,00",20260225
Lacteos Y Frescos,Frescos,salchicha vienissima x 12 unid.,7790670052418,4469.0,"$4.469,00",20260225
Lacteos Y Frescos,Frescos,salchicha vienissima x 6 unid.,7790670052401,2339.0,"$2.339,00",20260225
Lacteos Y Frescos,Frescos,salchichas 66 x 6 unid.,7790625010401,949.0,"$949,00",20260225
Lacteos Y Frescos,Frescos,salchichas fela x 6 unidades,7790079000317,1511.0,"$1.511,00",20260225
Lacteos Y Frescos,Frescos,salchichas granja iris clasicas x 6 unid.,7798164602606,2483.0,"$2.483,00",20260225
Lacteos Y Frescos,Frescos,salchichas granja iris x 10 unid.,7798164602613,4375.0,"$4.375,00",20260225
Lacteos Y Frescos,Frescos,salchichas la blanca x6 190g,7790360026002,1505.0,"$1.505,00",20260225
Lacteos Y Frescos,Frescos,salchichas paladini x 12 unidades de viena,7790079010835,4438.0,"$4.438,00",20260225
Lacteos Y Frescos,Frescos,salchichas paladini x 6 unidades,7790079010828,2519.0,"$2.519,00",20260225
Lacteos Y Frescos,Frescos,salchichas patyviena fun x 6 unid.,7790670052364,1699.0,"$1.699,00",20260225
Lacteos Y Frescos,Frescos,salchichas patyviena tipo alemana x 4 unid.,7790670045502,5148.0,"$5.148,00",20260225
Lacteos Y Frescos,Frescos,salchichas patyviena x 12 unid.,7790670052395,4981.0,"$4.981,00",20260225
Lacteos Y Frescos,Frescos,salchichas swift kids x 6 unid.,7790360970053,2020.0,"$2.020,00",20260225
Lacteos Y Frescos,Frescos,salchichas swift largas x 12 unid.,7790360007063,10073.0,"$10.073,00",20260225
Lacteos Y Frescos,Frescos,salchichas swift x 12 unid.,7790360983954,4563.0,"$4.563,00",20260225
Lacteos Y Frescos,Frescos,salchichas swift x6unid.,7790360983947,2497.0,"$2.497,00",20260225
Lacteos Y Frescos,Frescos,salchichon con jamon paladini x 300 gr.,7790079022678,3487.0,"$3.487,00",20260225
Lacteos Y Frescos,Frescos,salchichon primavera lario x kg.,2019020000004,7279.0,"$7.279,00",20260225
Lacteos Y Frescos,Frescos,salchichon triple paladini x 300 gr.,7790079022661,3679.0,"$3.679,00",20260225
Lacteos Y Frescos,Frescos,salchichon triple paladini x kg.,2015670000005,11022.0,"$11.022,00",20260225
Lacteos Y Frescos,Frescos,salchichon triple paladini x kilo envasado al vacio,2032150000003,11022.0,"$11.022,00",20260225
Lacteos Y Frescos,Frescos,sandwich triple de miga x 8 unidades panaderos de,2023490000006,9500.0,"$9.500,00",20260225
Lacteos Y Frescos,Frescos,sorrentinos la morocha jamon y queso x 500 gr.,7794080001219,3951.0,"$3.951,00",20260225
Lacteos Y Frescos,Frescos,sorrentinos la saltena x 300 gr. jamon y muzzarela,7790236001768,3339.0,"$3.339,00",20260225
Lacteos Y Frescos,Frescos,svelty x 200 gm,8445291388918,3872.0,"$3.872,00",20260225
Lacteos Y Frescos,Frescos,tabla de fiambres surtidos x kilo peso aproximad x kg.,2037340000009,17999.0,"$17.999,00",20260225
Lacteos Y Frescos,Frescos,tapa emp.l.salt.x20u.rot.hojal,7790070622051,5329.0,"$5.329,00",20260225
Lacteos Y Frescos,Frescos,tapa para empanadas doble hojaldre mil hojas x 12 unidades,7791971000122,1721.0,"$1.721,00",20260225
Lacteos Y Frescos,Frescos,tapa para empanadas la saltea?a?a sin tacc x 12,7790070622075,3471.0,"$3.471,00",20260225
Lacteos Y Frescos,Frescos,tapa para empanadas la salteaa x 12 unidades hojaldradas,7790070622013,2253.0,"$2.253,00",20260225
Lacteos Y Frescos,Frescos,tapa para pascualina la morocha hojaldre x 2 unid.,7794080000212,1667.0,"$1.667,00",20260225
Lacteos Y Frescos,Frescos,tapa ppascualina don yeyo x 380 gr. criolla,7795293101338,2048.0,"$2.048,00",20260225
Lacteos Y Frescos,Frescos,tapa ppascualina don yeyo x 400 gr. hojaldre,7795293101314,2110.0,"$2.110,00",20260225
Lacteos Y Frescos,Frescos,tapa ppascualina la saltena x 400 gr. criolla,7790070622037,3035.0,"$3.035,00",20260225
Lacteos Y Frescos,Frescos,tapa ppascualina la saltena x 400 gr. hojaldre,7790070622044,3034.0,"$3.034,00",20260225
Lacteos Y Frescos,Frescos,tapas de empanadas tipo criolla paladini x 12 unid,7790079022128,1637.0,"$1.637,00",20260225
Lacteos Y Frescos,Frescos,tapas empanadas la morocha pfreir x 12 unid.,7794080000052,1463.0,"$1.463,00",20260225
Lacteos Y Frescos,Frescos,tapas para empaandas la salteaa x 22 unidades hojaldradas,7790236018346,3978.0,"$3.978,00",20260225
Lacteos Y Frescos,Frescos,tapas para empanadas la gallega horno x 12 unid.,2716890000003,1350.0,"$1.350,00",20260225
Lacteos Y Frescos,Frescos,tapas para empanadas la gallega x 12 unid. para fr,2716370000004,1350.0,"$1.350,00",20260225
Lacteos Y Frescos,Frescos,tapas para empanadas la morocha hojaldre x 12 unid,7794080000199,1463.0,"$1.463,00",20260225
Lacteos Y Frescos,Frescos,tapas para empanadas la saltena freir x 12 unid.,7790070621955,2504.0,"$2.504,00",20260225
Lacteos Y Frescos,Frescos,tapas para empanadas mil hojas para horno x 12 unid.,7791971000016,1462.0,"$1.462,00",20260225
Lacteos Y Frescos,Frescos,tapas para empanadas paladini x 12 unid. hojaldre,7790079022104,1637.0,"$1.637,00",20260225
Lacteos Y Frescos,Frescos,tapas para empanadas paladini x 12 unid. para feir,7790079022111,1637.0,"$1.637,00",20260225
Lacteos Y Frescos,Frescos,tapas para pascualina mil hojas con hojaldre x 380,7791971000054,1721.0,"$1.721,00",20260225
Lacteos Y Frescos,Frescos,tapas pempanadas don yeyo hojaldradas x 12 un. ho,7795293101116,1563.0,"$1.563,00",20260225
Lacteos Y Frescos,Frescos,tapas pempanadas don yeyo x 12 unid. para freir,7795293101123,1563.0,"$1.563,00",20260225
Lacteos Y Frescos,Frescos,tapas pempanadas don yeyo x 12 unid. tipo criolla,7795293000020,1563.0,"$1.563,00",20260225
Lacteos Y Frescos,Frescos,tapas pempanadas la saltena balance x 12 unid.,7790070621962,2504.0,"$2.504,00",20260225
Lacteos Y Frescos,Frescos,tapas pempanadas la saltena criollas x 22 unid.,7790236018353,3978.0,"$3.978,00",20260225
Lacteos Y Frescos,Frescos,tapas pempanadas la saltena x 12 unid. criollas,7790070622020,2253.0,"$2.253,00",20260225
Lacteos Y Frescos,Frescos,tapas ppascualina la saltena remolacha x 380 gr.,7790070631220,4084.0,"$4.084,00",20260225
Lacteos Y Frescos,Frescos,tapas ppastelitos la gallega x 12 unid.,2716940000007,900.0,"$900,00",20260225
Lacteos Y Frescos,Frescos,yog.g.compra bat.des.x120gr.fr,7791337008236,807.0,"$807,00",20260225
Lacteos Y Frescos,Frescos,yog.milkaut 0%lact.x900gr.vain,7794820903056,2933.0,"$2.933,00",20260225
Lacteos Y Frescos,Frescos,yog.milkaut desc.sh.x900g.vain,7794820902714,2399.0,"$2.399,00",20260225
Lacteos Y Frescos,Frescos,yog.milkaut ent.x150gr.tr.frut,7794820902813,1613.0,"$1.613,00",20260225
Lacteos Y Frescos,Frescos,yog.milkaut red.lact.x120g.fru,7794820902790,1046.0,"$1.046,00",20260225
Lacteos Y Frescos,Frescos,yog.milkaut red.lact.x120g.vai,7794820902806,1046.0,"$1.046,00",20260225
Lacteos Y Frescos,Frescos,yog.tregar ent.bat.x125gr.d.dl,7793913013542,746.0,"$746,00",20260225
Lacteos Y Frescos,Frescos,yog.tregar ent.trz.x160gr.anan,7793913013788,1469.0,"$1.469,00",20260225
Lacteos Y Frescos,Frescos,yog.tregar ent.x160gr.mangmar,7793913013795,1469.0,"$1.469,00",20260225
Lacteos Y Frescos,Frescos,yogir tregar entero x 140 gm natural sin azucar,7793913013689,1321.0,"$1.321,00",20260225
Lacteos Y Frescos,Frescos,yogue entero dahi natural sin azucar x 190 gm,7798136870545,2419.0,"$2.419,00",20260225
Lacteos Y Frescos,Frescos,yogur batido la serenisima clasico vainilla x 120.,7791337010208,1191.0,"$1.191,00",20260225
Lacteos Y Frescos,Frescos,yogur batido la serenisima clasico vainilla x 480,7791337010390,4333.0,"$4.333,00",20260225
Lacteos Y Frescos,Frescos,yogur batido ser calci+ x 120 gr. frutos rojos,7791337008571,2119.0,"$2.119,00",20260225
Lacteos Y Frescos,Frescos,yogur batido ser calci+ x 120 gr. vainilla,7791337008564,2119.0,"$2.119,00",20260225
Lacteos Y Frescos,Frescos,yogur batido ser natural sin endulzar x 175 gr.,7791337007345,2359.0,"$2.359,00",20260225
Lacteos Y Frescos,Frescos,yogur batido ser x 175 gr. colchon frutilla dulce,7791337008588,3186.0,"$3.186,00",20260225
Lacteos Y Frescos,Frescos,yogur batido ser x 175 gr. colchon manzana caramel,7791337008595,3186.0,"$3.186,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible activia zero lactosa frutilla x 900,7791337009394,5526.0,"$5.526,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible dahi banana x 200 gr.,7798136870248,2177.0,"$2.177,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible dahi frutilla x 200 gr.,7798136870736,2177.0,"$2.177,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible dahi vainilla x 200 gr.,7798136870309,2177.0,"$2.177,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible descremado ilolay vainilla x 950 gr.,7790787960811,2866.0,"$2.866,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible descremado ilolay x 900 gr. vainilla,7790787960569,2150.0,"$2.150,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible descremado milkaut frutilla x 900 g.,7794820902707,2399.0,"$2.399,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible entero ilolay durazno x 185 gr.,7790787960637,1184.0,"$1.184,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible gran compra frutilla x 900 gr.,7791337009684,2424.0,"$2.424,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible ilolay frutilla x 185 gr.,7790787960620,1184.0,"$1.184,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible ilolay x 900 gr. frutilla-kiwi,7790787960545,2149.0,"$2.149,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible light tregar x 900 gr. vainilla,7793913013603,1969.0,"$1.969,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible milkaut 0 lactosa x 900 gr. frutila,7794820903049,2933.0,"$2.933,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible milkaut frutilla x 950 gr.,7794820903209,2704.0,"$2.704,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible milkaut vainilla x 950 gr.,7794820903216,2704.0,"$2.704,00",20260225
Lacteos Y Frescos,Frescos,"yogur bebible milkaut x 1,2 kg. frutilla",7794820902899,3659.0,"$3.659,00",20260225
Lacteos Y Frescos,Frescos,"yogur bebible milkaut x 1,2 kg. vainilla",7794820902905,3659.0,"$3.659,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible milkaut x 900 gr. frutilla,7794820902264,2399.0,"$2.399,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible milkaut x 900 gr. vainilla,7794820902257,2399.0,"$2.399,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible ser multifruta x 190 gr.,7791337007185,2979.0,"$2.979,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible ser pro + vainilla x 190 gr.,7791337939813,2979.0,"$2.979,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible ser sabor frutilla x 900 gr.,7791337009639,5442.0,"$5.442,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible ser sabor vainilla x 900 gr.,7791337009622,5442.0,"$5.442,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible ser sin lactosa x 190 gr. frutilla,7791337007192,2979.0,"$2.979,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible tregar x 900 gr. arandano,7793913013375,1969.0,"$1.969,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible tregar x 900 gr. durazno,7793913013368,1969.0,"$1.969,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible tregar x 900 gr. vainilla,7793913013573,1969.0,"$1.969,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible tremblay vainilla x 900 gr.,7798151771131,1942.0,"$1.942,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible yogurisimo banana x 1 kg.,7791337008267,5945.0,"$5.945,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible yogurisimo frutilla x 190 gr.,7791337009387,3072.0,"$3.072,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible yogurisimo natural red. en lactosa x,7791337009776,5945.0,"$5.945,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible yogurisimo vainilla x 190 gr.,7791337009356,3072.0,"$3.072,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible yogurisimo x 1 kg. vainilla,7791337008243,5945.0,"$5.945,00",20260225
Lacteos Y Frescos,Frescos,yogur bebible yogurisimo x 1100 gr. vainilla,7791337008618,6540.0,"$6.540,00",20260225
Lacteos Y Frescos,Frescos,yogur con cereales ilolay x 165 gr.,7790787960477,1602.0,"$1.602,00",20260225
Lacteos Y Frescos,Frescos,yogur con cereales milkaut x 155 gr. frutilla,7794820902837,1898.0,"$1.898,00",20260225
Lacteos Y Frescos,Frescos,yogur con frutas tregar x 160 gr. durazno,7793913013245,1469.0,"$1.469,00",20260225
Lacteos Y Frescos,Frescos,yogur con rocklets la serenisima x 164 gr.,7791337010451,2897.0,"$2.897,00",20260225
