ean,nombre,categoria,cat_principal,precio,fecha
2026920000003,queso magro ssal la paulina envasado x 500 gr apr,Lacteos Y Frescos,Frescos,16329.0,20260222
2015300000009,queso milkaut cremoso x kg.,Lacteos Y Frescos,Frescos,13166.0,20260222
2015320000003,queso milkaut dambo x kg.,Lacteos Y Frescos,Frescos,17603.0,20260222
2015780000001,queso milkaut por salut x kg.,Lacteos Y Frescos,Frescos,15144.0,20260222
2027100000004,queso milkaut reggianito x kilo x kg.,Lacteos Y Frescos,Frescos,35353.0,20260222
2026980000005,queso milkaut sardo al vacio x kilo x kg.,Lacteos Y Frescos,Frescos,40725.0,20260222
2026970000008,queso milkaut sardo x kg.,Lacteos Y Frescos,Frescos,33832.0,20260222
2028510000004,queso minifynbo la serenisima fraccionado x kg.,Lacteos Y Frescos,Frescos,27175.0,20260222
2011490000003,queso mozarella canut x kg.,Lacteos Y Frescos,Frescos,20891.0,20260222
2011500000009,queso mozzarella canut x kg.,Lacteos Y Frescos,Frescos,17657.0,20260222
2019690000007,queso mozzarella ilolay x kg.,Lacteos Y Frescos,Frescos,17022.0,20260222
2017110000002,queso mozzarella la paulina x kg.,Lacteos Y Frescos,Frescos,16810.0,20260222
7790742239907,queso mozzarella la serenisima x 220 gr.,Lacteos Y Frescos,Frescos,6336.0,20260222
2015570000006,queso mozzarella milkaut x kg.,Lacteos Y Frescos,Frescos,17603.0,20260222
7798060854093,queso mozzarella tonadita x 8 fetas,Lacteos Y Frescos,Frescos,2106.0,20260222
2014220000007,queso mozzarella tregar x kg.,Lacteos Y Frescos,Frescos,15389.0,20260222
2010610000008,queso mozzarella tremblay x kg.,Lacteos Y Frescos,Frescos,15554.0,20260222
2010840000007,queso muzzarella rosalat x kg.,Lacteos Y Frescos,Frescos,14519.0,20260222
2011540000007,queso parmesano canut envasado al vacio x kilo,Lacteos Y Frescos,Frescos,24846.0,20260222
2017220000008,queso parmesano la paulina x kg.,Lacteos Y Frescos,Frescos,32519.0,20260222
2017230000005,queso parmesano la paulina x kg.,Lacteos Y Frescos,Frescos,38581.0,20260222
2019780000009,queso pategras ilolay x kg.,Lacteos Y Frescos,Frescos,26109.0,20260222
2017240000002,queso pategras la paulina x kg.,Lacteos Y Frescos,Frescos,22391.0,20260222
2027990000009,queso pategras la serenisima fraccionado slactosa,Lacteos Y Frescos,Frescos,33821.0,20260222
2028240000008,queso pategras la serenisima sin lactosa x kg.,Lacteos Y Frescos,Frescos,22109.0,20260222
2028250000005,queso pategras milkaut trozado x kg.,Lacteos Y Frescos,Frescos,33089.0,20260222
2015740000003,queso pategras milkaut x kg.,Lacteos Y Frescos,Frescos,28815.0,20260222
2015340000007,queso pategras paladini x kg.,Lacteos Y Frescos,Frescos,24678.0,20260222
2024360000003,queso pategras sandwich la paulina x kg.,Lacteos Y Frescos,Frescos,15782.0,20260222
2014250000008,queso pategras tregar x kg.,Lacteos Y Frescos,Frescos,21543.0,20260222
2010640000009,queso pategras tremblay x kg.,Lacteos Y Frescos,Frescos,19352.0,20260222
2011550000004,queso pimentino ahumado canut x kg.,Lacteos Y Frescos,Frescos,25266.0,20260222
2027300000002,queso por salus lapaulina envasado al vacio x kilo,Lacteos Y Frescos,Frescos,12945.0,20260222
2019730000004,queso por salut ilolay x kg.,Lacteos Y Frescos,Frescos,14994.0,20260222
2017150000000,queso por salut la paulina trozado x 500 gm aproximadamente,Lacteos Y Frescos,Frescos,16543.72,20260222
2027960000008,queso por salut la serenisima x kg.,Lacteos Y Frescos,Frescos,18549.0,20260222
2027940000004,queso por salut light la serenisima x kg.,Lacteos Y Frescos,Frescos,22268.0,20260222
2014300000002,queso por salut light tregar fraccionado x 500 gr x kg.,Lacteos Y Frescos,Frescos,18756.0,20260222
2014290000006,queso por salut light tregar x kg.,Lacteos Y Frescos,Frescos,15951.0,20260222
2014310000009,queso por salut tregar fraccionado x 500gr aprox x kg.,Lacteos Y Frescos,Frescos,18506.0,20260222
2014320000006,queso por salut tregar x kg.,Lacteos Y Frescos,Frescos,13159.0,20260222
2024330000002,queso por salut tremblay trozado x kg.,Lacteos Y Frescos,Frescos,18969.0,20260222
2017160000007,queso port salut la paulina x kg.,Lacteos Y Frescos,Frescos,12944.0,20260222
2017200000004,queso port salut light la paulina x kg.,Lacteos Y Frescos,Frescos,14018.0,20260222
2014240000001,queso port salut light sin sal tregar x kg.,Lacteos Y Frescos,Frescos,18826.0,20260222
2015490000001,queso port salut paladini x kg.,Lacteos Y Frescos,Frescos,15104.0,20260222
2010630000002,queso port salut tremblay x kg.,Lacteos Y Frescos,Frescos,12404.0,20260222
2011600000008,queso provoleta ahumada canut cpimienta x kg.,Lacteos Y Frescos,Frescos,22630.0,20260222
2011570000008,queso provoleta ahumada canut x kg.,Lacteos Y Frescos,Frescos,23906.0,20260222
2011590000002,queso provoleta canut parrillero x kg.,Lacteos Y Frescos,Frescos,23009.0,20260222
7790742471307,queso provoleta la serenisima sin lactosa x 180 gr,Lacteos Y Frescos,Frescos,6988.0,20260222
7790079023101,queso provoleta paladini x 160 gr.,Lacteos Y Frescos,Frescos,4167.0,20260222
2037350000006,queso provoleta santa rosa ahumada x kg.,Lacteos Y Frescos,Frescos,38838.0,20260222
2016130000009,queso provoleta santa rosa parrillera x kg.,Lacteos Y Frescos,Frescos,37570.0,20260222
2011580000005,queso provolone canut x kg.,Lacteos Y Frescos,Frescos,22630.0,20260222
2027400000001,queso provolone hilado la paulina envasado al vacio x kilo,Lacteos Y Frescos,Frescos,35339.0,20260222
2024470000009,queso provolone la paulina x kg.,Lacteos Y Frescos,Frescos,39321.0,20260222
2028040000000,queso provolone la serenisima fraccionado slactos,Lacteos Y Frescos,Frescos,39536.0,20260222
2010900000008,queso provolone rosalat x kg.,Lacteos Y Frescos,Frescos,26235.0,20260222
2025500000006,queso provolone santa rosa parrillera x kg.,Lacteos Y Frescos,Frescos,31935.0,20260222
7798060854109,queso provolone tonadita x 8 fetas,Lacteos Y Frescos,Frescos,2414.0,20260222
7790787002931,queso rallado ilolay x 120 gr.,Lacteos Y Frescos,Frescos,4223.0,20260222
7790787251780,queso rallado ilolay x 40 gr.,Lacteos Y Frescos,Frescos,1529.0,20260222
7790398100132,queso rallado la paulina x 150 gr.,Lacteos Y Frescos,Frescos,4141.0,20260222
7790398100118,queso rallado la paulina x 40 gr.,Lacteos Y Frescos,Frescos,1261.0,20260222
7794990880003,queso rallado la paulina x 450 gr.,Lacteos Y Frescos,Frescos,11687.0,20260222
7790742223302,queso rallado la serenisima parmesano x 80 gr.,Lacteos Y Frescos,Frescos,3687.0,20260222
7790742223104,queso rallado la serenisima x 130 gr.,Lacteos Y Frescos,Frescos,6040.0,20260222
7790742223203,queso rallado la serenisima x 175 gr.,Lacteos Y Frescos,Frescos,7342.0,20260222
7790742222909,queso rallado la serenisima x 35 gr.,Lacteos Y Frescos,Frescos,1429.0,20260222
7790742223005,queso rallado la serenisima x 70 gr.,Lacteos Y Frescos,Frescos,2739.0,20260222
7794820015247,queso rallado milkaut x 120 gr.,Lacteos Y Frescos,Frescos,4139.0,20260222
7794820000304,queso rallado milkaut x 40 gr.,Lacteos Y Frescos,Frescos,1501.0,20260222
7798159661489,queso rallado rosalat x 120 gr.,Lacteos Y Frescos,Frescos,3654.0,20260222
7798159661472,queso rallado rosalat x40gr.,Lacteos Y Frescos,Frescos,999.0,20260222
7793913000139,queso rallado tregar x 40 gr.,Lacteos Y Frescos,Frescos,1400.0,20260222
7793913013511,queso rallado tregar x120gr.,Lacteos Y Frescos,Frescos,4037.0,20260222
2011610000005,queso reggianito canut x kg.,Lacteos Y Frescos,Frescos,22239.0,20260222
2019810000009,queso reggianito ilolay x kg x kg.,Lacteos Y Frescos,Frescos,32019.0,20260222
2017300000003,queso reggianito la paulina trozado x kg.,Lacteos Y Frescos,Frescos,34123.0,20260222
2017320000007,queso reggianito la paulina x kg.,Lacteos Y Frescos,Frescos,27673.0,20260222
2028030000003,queso reggianito la serenisima fraccionado x kg.,Lacteos Y Frescos,Frescos,39536.0,20260222
2015400000008,queso reggianito paladini x kg.,Lacteos Y Frescos,Frescos,34762.0,20260222
2014330000003,queso reggianito tregar fraccionado x kg.,Lacteos Y Frescos,Frescos,33996.0,20260222
2010660000003,queso reggianito tremblay x kg.,Lacteos Y Frescos,Frescos,30088.0,20260222
2022120000003,queso regio la paulina x kg.,Lacteos Y Frescos,Frescos,18553.0,20260222
2010970000007,queso romanito rosalat x kg.,Lacteos Y Frescos,Frescos,25281.0,20260222
2010670000000,queso romanito tremblay x kg.,Lacteos Y Frescos,Frescos,28839.0,20260222
3222110008111,queso saint agur x 150 gr azul creme,Lacteos Y Frescos,Frescos,12302.0,20260222
2028480000004,queso santa  rosa envasado al vacio fontina reserva x kilo,Lacteos Y Frescos,Frescos,34368.0,20260222
2016070000008,queso santa rosa atuel x kg.,Lacteos Y Frescos,Frescos,27403.0,20260222
7791564000294,queso santa rosa azul envasado x 140 gr.,Lacteos Y Frescos,Frescos,5342.0,20260222
2016120000002,queso santa rosa azul x kg.,Lacteos Y Frescos,Frescos,28709.0,20260222
2028470000007,queso santa rosa fontina x kg.,Lacteos Y Frescos,Frescos,30098.0,20260222
2027200000003,queso santa rosa pategras x kg.,Lacteos Y Frescos,Frescos,29898.0,20260222
2029370000005,queso santa rosa pimienta x kg.,Lacteos Y Frescos,Frescos,30519.0,20260222
2037400000000,queso santa rosa provoleta ahumada envasada al vacio x kilo,Lacteos Y Frescos,Frescos,33013.0,20260222
2016190000001,queso santa rosa provolone trozado x kg.,Lacteos Y Frescos,Frescos,48671.0,20260222
2016160000000,queso santa rosa provolone x kg.,Lacteos Y Frescos,Frescos,41041.0,20260222
2016260000009,queso santa rosa sardo x kg.,Lacteos Y Frescos,Frescos,36173.0,20260222
2016270000006,queso santa rosa trozada al vacio sardo x kilo,Lacteos Y Frescos,Frescos,43241.0,20260222
2037360000003,queso santa rosa trozado al vacio provoleta ahumada x kilo,Lacteos Y Frescos,Frescos,47280.0,20260222
2016050000004,queso santa rosa trozado al vacio provoleta x kilo,Lacteos Y Frescos,Frescos,45736.0,20260222
2016230000008,queso santa rosa trozado al vacio reggianito x kilo,Lacteos Y Frescos,Frescos,45931.0,20260222
2011640000006,queso sardo canut x kg.,Lacteos Y Frescos,Frescos,22019.0,20260222
2025800000003,queso sardo ilolay x kg.,Lacteos Y Frescos,Frescos,30082.0,20260222
2026780000007,queso sardo la paulina trozado x kilo,Lacteos Y Frescos,Frescos,33908.94,20260222
2017360000005,queso sardo la paulina x kg.,Lacteos Y Frescos,Frescos,26208.0,20260222
2028020000006,queso sardo la serenisima fraccionado slactosa x,Lacteos Y Frescos,Frescos,37524.0,20260222
2017960000009,queso sardo la serenisima x kg.,Lacteos Y Frescos,Frescos,33632.0,20260222
2015510000004,queso sardo paladini x kg.,Lacteos Y Frescos,Frescos,32573.0,20260222
2011010000001,queso sardo rosalat x kg.,Lacteos Y Frescos,Frescos,22415.0,20260222
2024350000006,queso sardo tremblay trozado x kg.,Lacteos Y Frescos,Frescos,29814.0,20260222
2010680000007,queso sardo tremblay x kg.,Lacteos Y Frescos,Frescos,24699.0,20260222
7793913001013,queso tregar mascarpone x 200 gr.,Lacteos Y Frescos,Frescos,3164.0,20260222
2010620000005,queso tremblay por salut light x kilo,Lacteos Y Frescos,Frescos,13631.0,20260222
2038350000003,queso tybo casanto barra x kilo,Lacteos Y Frescos,Frescos,17662.0,20260222
2017380000009,queso tybo descremado la paulina x kg.,Lacteos Y Frescos,Frescos,16222.0,20260222
2019870000001,queso tybo ilolay x kg.,Lacteos Y Frescos,Frescos,16171.0,20260222
7791564136573,queso untable adler sabor salame x 190 gr.,Lacteos Y Frescos,Frescos,2773.0,20260222
7794820903452,queso untable adler x 190 gr cheddar picante,Lacteos Y Frescos,Frescos,2773.0,20260222
7794820015001,queso untable azul milkaut x 190 gr.,Lacteos Y Frescos,Frescos,2448.0,20260222
7793913013641,queso untable chatel descremado x 180 gr.,Lacteos Y Frescos,Frescos,2395.0,20260222
7793913013825,queso untable chatel x 180 gm ciboulette,Lacteos Y Frescos,Frescos,2128.0,20260222
7790742373908,queso untable cremon original la serenisima x 280.,Lacteos Y Frescos,Frescos,3119.0,20260222
7791564136559,queso untable cremoso adler x 190 gr. clasico,Lacteos Y Frescos,Frescos,2774.0,20260222
7791564136566,queso untable cremoso adler x 190 gr. jamon,Lacteos Y Frescos,Frescos,2773.0,20260222
7791337061507,queso untable cremoso casancrem balance x 500 gr.,Lacteos Y Frescos,Frescos,8344.0,20260222
7790742321701,queso untable finlandia clasico x 180 gr.,Lacteos Y Frescos,Frescos,2689.0,20260222
7790742373205,queso untable finlandia clasico x 290 gr.,Lacteos Y Frescos,Frescos,4039.0,20260222
7790742373304,queso untable finlandia light x 290 gr.,Lacteos Y Frescos,Frescos,4039.0,20260222
7791564136672,queso untable fundido adler x 100 gr. tomate y ala,Lacteos Y Frescos,Frescos,2368.0,20260222
7790787960873,queso untable ilolay crem clasico x 290 gr.,Lacteos Y Frescos,Frescos,3135.0,20260222
7790787016310,queso untable ilolay por salut balance x 190 gr,Lacteos Y Frescos,Frescos,2487.0,20260222
7790787016549,queso untable ilolay x 190 gr 4 quesos,Lacteos Y Frescos,Frescos,2368.0,20260222
7790787016532,queso untable ilolay x 190 gr jamon,Lacteos Y Frescos,Frescos,2368.0,20260222
7790787016525,queso untable ilolay x 190 gr queso azul,Lacteos Y Frescos,Frescos,2368.0,20260222
7794990879823,queso untable la paulina 4 quesos x 190 gr.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990878888,queso untable la paulina azul x 190 gr.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990879526,queso untable la paulina cheddar x 190 gr.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990878932,queso untable la paulina clasico x 190 gr.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990878871,queso untable la paulina fontina x 190 gr.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990878925,queso untable la paulina jamon x 190 gr.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990878918,queso untable la paulina magro x 190 gr.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990000012,queso untable la paulina port salut light x 190 g.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990000043,queso untable la paulina port salut x 190 gr.,Lacteos Y Frescos,Frescos,2017.0,20260222
7794990172757,queso untable la paulina x 190 gr. salame,Lacteos Y Frescos,Frescos,2017.0,20260222
7790742373809,queso untable la serenisima cremon light x 280 gr.,Lacteos Y Frescos,Frescos,3119.0,20260222
7791337061439,queso untable la serenisima light x 290 gr.,Lacteos Y Frescos,Frescos,3774.0,20260222
7790742326409,queso untable ls sabores x 180 gr fontina,Lacteos Y Frescos,Frescos,2432.0,20260222
7790742326607,queso untable ls sabores x 180 gr jamon,Lacteos Y Frescos,Frescos,2432.0,20260222
7790742326300,queso untable ls sabores x 180 gr salame,Lacteos Y Frescos,Frescos,2733.0,20260222
7794820000182,queso untable milkaut cheddar x 190 gr.,Lacteos Y Frescos,Frescos,2448.0,20260222
7794820014967,queso untable milkaut clasico x 190 gr.,Lacteos Y Frescos,Frescos,2661.0,20260222
7794820903094,queso untable milkaut crematto balance x 285 gr.,Lacteos Y Frescos,Frescos,3720.0,20260222
7794820903063,queso untable milkaut crematto clasico x 285 gr.,Lacteos Y Frescos,Frescos,3721.0,20260222
7794820014981,queso untable milkaut jamon x 190 gr.,Lacteos Y Frescos,Frescos,2448.0,20260222
7794820015018,queso untable milkaut light x 190 gr.,Lacteos Y Frescos,Frescos,2661.0,20260222
7794820015056,queso untable milkaut port salut x 190 gr.,Lacteos Y Frescos,Frescos,2661.0,20260222
7793913013610,queso untable neufchatel x 180 gr. clasico,Lacteos Y Frescos,Frescos,2395.0,20260222
7793913013627,queso untable neufchatel x 180 gr. jamon,Lacteos Y Frescos,Frescos,2395.0,20260222
7793913013634,queso untable neufchatel x 180 gr. salame,Lacteos Y Frescos,Frescos,2395.0,20260222
7798060854352,queso untable patagonia  x 180 gm light,Lacteos Y Frescos,Frescos,2150.0,20260222
7798060854345,queso untable patagonia x 180 gm clasico,Lacteos Y Frescos,Frescos,2150.0,20260222
7798060854482,queso untable patagonia x 290 gm light,Lacteos Y Frescos,Frescos,3070.35,20260222
7794990184491,queso untable ricrem clasico x 180 gr,Lacteos Y Frescos,Frescos,1635.0,20260222
7794990184507,queso untable ricrem jamon x 180 gr,Lacteos Y Frescos,Frescos,1635.0,20260222
7798060853027,queso untable tonadita clasico light x 180 gr.,Lacteos Y Frescos,Frescos,2126.0,20260222
7798060853119,queso untable tonadita dip cheddar x 180 gr.,Lacteos Y Frescos,Frescos,2458.0,20260222
7798060853034,queso untable tonadita x 180 gr. gruyere,Lacteos Y Frescos,Frescos,2126.0,20260222
7798060852990,queso untable tonadita x 180 gr. jamon,Lacteos Y Frescos,Frescos,2126.0,20260222
7793913013658,queso untable tregar x 180 gr. cheddar,Lacteos Y Frescos,Frescos,2395.0,20260222
7798151771384,queso untable tremblay sabor queso azul x 180gm,Lacteos Y Frescos,Frescos,2013.08,20260222
7798151771445,queso untable tremblay x 180 gm por salut,Lacteos Y Frescos,Frescos,2013.08,20260222
7798151771407,queso untable tremblay x 180 gm sabor clasico,Lacteos Y Frescos,Frescos,2013.08,20260222
7798151771414,queso untable tremblay x 180 gm sabor finas hierbas,Lacteos Y Frescos,Frescos,2013.08,20260222
7798151771421,queso untable tremblay x 180 gm sabor jamon,Lacteos Y Frescos,Frescos,2013.08,20260222
7798151770332,queso untable tremblay x 190 gr. cheddar,Lacteos Y Frescos,Frescos,2013.0,20260222
7798151771438,queso untable x 180 gm sabor salame,Lacteos Y Frescos,Frescos,2013.08,20260222
2016210000004,quesos santa rsa reggianito x kg.,Lacteos Y Frescos,Frescos,37716.0,20260222
7790070621863,rav.la saltena x450gr.4quesos,Lacteos Y Frescos,Frescos,3874.0,20260222
7790070621887,rav.la saltena x450gr.cye,Lacteos Y Frescos,Frescos,3874.0,20260222
7790070621801,rav.la saltena x900gr.pyverd.,Lacteos Y Frescos,Frescos,7642.0,20260222
7795293000174,ravioles don yeyo x 500 gr. 4 quesos,Lacteos Y Frescos,Frescos,3308.0,20260222
7795293106111,ravioles don yeyo x 500 gr. carne y espinaca,Lacteos Y Frescos,Frescos,3300.0,20260222
7795293106210,ravioles don yeyo x 500 gr. espinaca y pollo,Lacteos Y Frescos,Frescos,3176.0,20260222
7790070036971,ravioles favorita,Lacteos Y Frescos,Frescos,2488.0,20260222
7790070036995,ravioles favorita x 450 gm quesos,Lacteos Y Frescos,Frescos,2488.0,20260222
7794080000458,ravioles la morocha de carne y verdura x 500 gr.,Lacteos Y Frescos,Frescos,3142.0,20260222
7794080000502,ravioles la morocha de pollo cespinaca,Lacteos Y Frescos,Frescos,3142.0,20260222
7794080000441,ravioles la morocha ricota y queso x 500 gr.,Lacteos Y Frescos,Frescos,3142.0,20260222
7794080001622,ravioles la morocha x 1 kg. carne y verdura,Lacteos Y Frescos,Frescos,5815.0,20260222
7794080001523,ravioles la morocha x 1 kg. cuatro quesos,Lacteos Y Frescos,Frescos,5815.0,20260222
7794080001516,ravioles la morocha x 1 kg. espinaca y pollo,Lacteos Y Frescos,Frescos,5815.0,20260222
7794080004173,ravioles la morocha x 500 gr. 4 quesos,Lacteos Y Frescos,Frescos,3142.0,20260222
7794080001271,"ravioles la morocha x 500 gr. jamon, ricotta y moz",Lacteos Y Frescos,Frescos,3142.0,20260222
7794080001257,ravioles la morocha x 500 gr. ricota y espinaca,Lacteos Y Frescos,Frescos,3142.0,20260222
7790070621818,ravioles la saltena cuatro quesos x 900 gr.,Lacteos Y Frescos,Frescos,7642.0,20260222
7790070621894,ravioles la saltena espinaca y queso x 450 gr.,Lacteos Y Frescos,Frescos,3874.0,20260222
7790070621870,ravioles la saltena x 450 gr. jamon y mozzarella,Lacteos Y Frescos,Frescos,3874.0,20260222
7790070621856,ravioles la saltena x 450 gr. pollo y espinaca,Lacteos Y Frescos,Frescos,3874.0,20260222
7790070621849,ravioles la saltena x 450 gr. ricotta,Lacteos Y Frescos,Frescos,3874.0,20260222
7790079025310,ravioles paladini pollo y espinaca x 500 gr.,Lacteos Y Frescos,Frescos,3915.0,20260222
7790079025297,ravioles paladini x 500 gr. carne y verdura,Lacteos Y Frescos,Frescos,3915.0,20260222
7790079025303,ravioles paladini x 500 gr. jamon y mozarella,Lacteos Y Frescos,Frescos,4255.0,20260222
2011210000009,ricota entera el destino x kg.,Lacteos Y Frescos,Frescos,7144.0,20260222
2011220000006,ricota entera prinlac x kg.,Lacteos Y Frescos,Frescos,7454.0,20260222
2011230000003,ricota magra el destino x kg.,Lacteos Y Frescos,Frescos,7370.0,20260222
2011070000003,ricota rosalat envasada x 500 gr aprox,Lacteos Y Frescos,Frescos,5436.0,20260222
2011060000006,ricota rosalat x kg.,Lacteos Y Frescos,Frescos,5436.0,20260222
7790742102805,ricotta entera garcia x 500 gr.,Lacteos Y Frescos,Frescos,4315.0,20260222
7790742114204,ricotta garcia x 500 gr.,Lacteos Y Frescos,Frescos,4047.0,20260222
7793913013665,ricotta untable entera tregar x 290 gr.,Lacteos Y Frescos,Frescos,3647.0,20260222
2023810000006,salame baston paladini al vacio x kg.,Lacteos Y Frescos,Frescos,28123.0,20260222
2015530000008,salame crespon paladini x kg.,Lacteos Y Frescos,Frescos,25870.0,20260222
2015540000005,salame de milan fela x kg.,Lacteos Y Frescos,Frescos,17543.0,20260222
7790625000303,salame de milan feteado lario x 150 gr.,Lacteos Y Frescos,Frescos,5135.0,20260222
2018840000003,salame de milan lario x kg.,Lacteos Y Frescos,Frescos,21259.0,20260222
2015580000003,salame de milan paladini x kg.,Lacteos Y Frescos,Frescos,26802.0,20260222
2011320000005,salame espaa?a?ol x kg.,Lacteos Y Frescos,Frescos,22838.0,20260222
7790625005285,salame lario fuet ev.x150gr.,Lacteos Y Frescos,Frescos,5861.0,20260222
2029040000007,salame lario picado grueso x metro envasado al vacio  x kilo,Lacteos Y Frescos,Frescos,21529.0,20260222
2029030000000,salame lario picao fino x metro envasado al vacio  x kilo,Lacteos Y Frescos,Frescos,21529.0,20260222
2018940000002,salame lario tipo crespon x kg.,Lacteos Y Frescos,Frescos,21159.0,20260222
2029560000006,salame milan fela envasadofeteado  x kilo,Lacteos Y Frescos,Frescos,17544.0,20260222
2018820000009,salame picado fino `66` x kg.,Lacteos Y Frescos,Frescos,14410.0,20260222
7790079019326,salame tipo fuet labratto x 150 gr.,Lacteos Y Frescos,Frescos,8267.0,20260222
7790079022647,salame tipo milan paladini fetas + finas x 180 gr.,Lacteos Y Frescos,Frescos,5571.0,20260222
2018990000007,salamin lario x kg.,Lacteos Y Frescos,Frescos,22029.0,20260222
2015600000006,salamin picado fino paladini x kg.,Lacteos Y Frescos,Frescos,27145.0,20260222
2019000000000,salamin tandilero lario x kg.,Lacteos Y Frescos,Frescos,22029.0,20260222
2015610000003,salamin tipo crespon paladini x kg.,Lacteos Y Frescos,Frescos,27145.0,20260222
7790079000560,salchicha paladini big frankfurt x 12,Lacteos Y Frescos,Frescos,9209.0,20260222
7790670052388,salchicha patyviena x6u.clasic,Lacteos Y Frescos,Frescos,2584.0,20260222
7790670052975,salchicha vienissima picantes x 6 unid.,Lacteos Y Frescos,Frescos,3228.0,20260222
7790670052418,salchicha vienissima x 12 unid.,Lacteos Y Frescos,Frescos,4469.0,20260222
7790670052401,salchicha vienissima x 6 unid.,Lacteos Y Frescos,Frescos,2339.0,20260222
7790625010401,salchichas 66 x 6 unid.,Lacteos Y Frescos,Frescos,949.0,20260222
7790079000317,salchichas fela x 6 unidades,Lacteos Y Frescos,Frescos,1511.0,20260222
7798164602606,salchichas granja iris clasicas x 6 unid.,Lacteos Y Frescos,Frescos,2483.0,20260222
7798164602613,salchichas granja iris x 10 unid.,Lacteos Y Frescos,Frescos,4375.0,20260222
7790360026002,salchichas la blanca x6 190g,Lacteos Y Frescos,Frescos,1443.0,20260222
7790079010835,salchichas paladini x 12 unidades de viena,Lacteos Y Frescos,Frescos,4438.0,20260222
7790079010828,salchichas paladini x 6 unidades,Lacteos Y Frescos,Frescos,2519.0,20260222
7790670052364,salchichas patyviena fun x 6 unid.,Lacteos Y Frescos,Frescos,1699.0,20260222
7790670045502,salchichas patyviena tipo alemana x 4 unid.,Lacteos Y Frescos,Frescos,5148.0,20260222
7790670052395,salchichas patyviena x 12 unid.,Lacteos Y Frescos,Frescos,4981.0,20260222
7790360970053,salchichas swift kids x 6 unid.,Lacteos Y Frescos,Frescos,2020.0,20260222
7790360007063,salchichas swift largas x 12 unid.,Lacteos Y Frescos,Frescos,8956.0,20260222
7790360983954,salchichas swift x 12 unid.,Lacteos Y Frescos,Frescos,4134.0,20260222
7790360983947,salchichas swift x6unid.,Lacteos Y Frescos,Frescos,2162.0,20260222
7790079022678,salchichon con jamon paladini x 300 gr.,Lacteos Y Frescos,Frescos,3487.0,20260222
2019020000004,salchichon primavera lario x kg.,Lacteos Y Frescos,Frescos,7279.0,20260222
7790079022661,salchichon triple paladini x 300 gr.,Lacteos Y Frescos,Frescos,3679.0,20260222
2015670000005,salchichon triple paladini x kg.,Lacteos Y Frescos,Frescos,11022.0,20260222
2023490000006,sandwich triple de miga x 8 unidades panaderos de,Lacteos Y Frescos,Frescos,9500.0,20260222
7794080001219,sorrentinos la morocha jamon y queso x 500 gr.,Lacteos Y Frescos,Frescos,3951.0,20260222
7790236001768,sorrentinos la saltena x 300 gr. jamon y muzzarela,Lacteos Y Frescos,Frescos,3339.0,20260222
8445291388918,svelty x 200 gm,Lacteos Y Frescos,Frescos,3872.0,20260222
2037340000009,tabla de fiambres surtidos x kilo peso aproximad x kg.,Lacteos Y Frescos,Frescos,17999.0,20260222
7790070622068,tapa emp.l.salt.x20u.rot.criol,Lacteos Y Frescos,Frescos,5329.0,20260222
7790070622051,tapa emp.l.salt.x20u.rot.hojal,Lacteos Y Frescos,Frescos,5329.0,20260222
7791971000122,tapa para empanadas doble hojaldre mil hojas x 12 unidades,Lacteos Y Frescos,Frescos,1721.0,20260222
7790070622075,tapa para empanadas la saltea?a?a sin tacc x 12,Lacteos Y Frescos,Frescos,3471.0,20260222
7790070622013,tapa para empanadas la salteaa x 12 unidades hojaldradas,Lacteos Y Frescos,Frescos,2253.0,20260222
7794080000212,tapa para pascualina la morocha hojaldre x 2 unid.,Lacteos Y Frescos,Frescos,1667.0,20260222
7795293101338,tapa ppascualina don yeyo x 380 gr. criolla,Lacteos Y Frescos,Frescos,2048.0,20260222
7795293101314,tapa ppascualina don yeyo x 400 gr. hojaldre,Lacteos Y Frescos,Frescos,2110.0,20260222
7790070622037,tapa ppascualina la saltena x 400 gr. criolla,Lacteos Y Frescos,Frescos,3035.0,20260222
7790070622044,tapa ppascualina la saltena x 400 gr. hojaldre,Lacteos Y Frescos,Frescos,3034.0,20260222
7790079022128,tapas de empanadas tipo criolla paladini x 12 unid,Lacteos Y Frescos,Frescos,1637.0,20260222
7794080000052,tapas empanadas la morocha pfreir x 12 unid.,Lacteos Y Frescos,Frescos,1463.0,20260222
7790236018346,tapas para empaandas la salteaa x 22 unidades hojaldradas,Lacteos Y Frescos,Frescos,3978.0,20260222
2716890000003,tapas para empanadas la gallega horno x 12 unid.,Lacteos Y Frescos,Frescos,1350.0,20260222
2716370000004,tapas para empanadas la gallega x 12 unid. para fr,Lacteos Y Frescos,Frescos,1350.0,20260222
7794080000199,tapas para empanadas la morocha hojaldre x 12 unid,Lacteos Y Frescos,Frescos,1463.0,20260222
7790070621955,tapas para empanadas la saltena freir x 12 unid.,Lacteos Y Frescos,Frescos,2504.0,20260222
